0.000000000000000000e+00,2.747136511799993741e+00,2.880178430740372164e+00,8.648091015285785943e-01,2.617090325191007594e+00,-5.929968179096107406e+00,-1.565634272046395381e+00,-6.697000713160399243e+00,4.510235414543473098e+00,-1.780968518175683357e+00,-5.678694818795179344e+00,7.178368383522084173e+00,-5.597409463579879230e+00
2.747136511799993741e+00,0.000000000000000000e+00,6.831086951796805806e+00,9.167870869604406892e+00,1.548826359376072048e+01,5.496349001441274140e+00,1.712496033275854757e+00,-4.265609115310638799e+00,1.821868737585051079e+00,8.149361413793826614e+00,-8.149703676627627402e+00,2.759915977009114840e+00,5.678882091405604626e+00
2.880178430740372164e+00,6.831086951796805806e+00,0.000000000000000000e+00,-1.352389120177406312e+01,-8.371284965763564401e+00,-1.158180880327716977e+01,-7.792235956424121923e+00,7.970747640693428337e+00,4.431499769239366060e+00,-1.650372693883507935e+00,2.466550159375231033e+00,4.290045528335152625e+00,-1.244645887474223400e+01
8.648091015285785943e-01,9.167870869604406892e+00,-1.352389120177406312e+01,0.000000000000000000e+00,2.096078991449908813e+01,-8.092892162067180095e-01,-1.035562004584129170e+00,-9.131453687846118328e+00,1.003098451058922080e+01,1.176934516607326486e+01,9.254283490362608333e+00,9.836221478264121743e+00,-2.126766159442404103e+00
2.617090325191007594e+00,1.548826359376072048e+01,-8.371284965763564401e+00,2.096078991449908813e+01,0.000000000000000000e+00,-3.052578566777214064e+00,-3.152806998007548600e+00,-2.418180642165232541e+00,1.264692421585229454e+01,1.126840507758259946e+00,8.409532740727058808e+00,-9.391991624999311838e+00,-5.320105221765942360e+00
-5.929968179096107406e+00,5.496349001441274140e+00,-1.158180880327716977e+01,-8.092892162067180095e-01,-3.052578566777214064e+00,0.000000000000000000e+00,4.450801894850643592e+00,-6.329875724009468740e+00,5.396964406509155765e+00,-4.234532028161027029e+00,1.316237603162744918e+01,-7.876257467380639810e+00,3.831517063810494506e-01
-1.565634272046395381e+00,1.712496033275854757e+00,-7.792235956424121923e+00,-1.035562004584129170e+00,-3.152806998007548600e+00,4.450801894850643592e+00,0.000000000000000000e+00,-6.072208542822181698e-01,8.949883411817296519e-01,-1.015085244828469513e+00,9.655045653439842113e+00,-8.246783334631174966e+00,4.034399319087384583e+00
-6.697000713160399243e+00,-4.265609115310638799e+00,7.970747640693428337e+00,-9.131453687846118328e+00,-2.418180642165232541e+00,-6.329875724009468740e+00,-6.072208542822181698e-01,0.000000000000000000e+00,-2.012806942037940416e+00,-3.345149733902989198e+00,-9.291010945565403745e+00,7.913113625981601729e+00,-7.452320039277310570e+00
4.510235414543473098e+00,1.821868737585051079e+00,4.431499769239366060e+00,1.003098451058922080e+01,1.264692421585229454e+01,5.396964406509155765e+00,8.949883411817296519e-01,-2.012806942037940416e+00,0.000000000000000000e+00,8.463571670454143714e+00,-4.581337981963336858e+00,1.228574647911102602e-01,5.923132979487263583e+00
-1.780968518175683357e+00,8.149361413793826614e+00,-1.650372693883507935e+00,1.176934516607326486e+01,1.126840507758259946e+00,-4.234532028161027029e+00,-1.015085244828469513e+00,-3.345149733902989198e+00,8.463571670454143714e+00,0.000000000000000000e+00,3.687063602201305912e-01,9.553548173546717592e+00,-9.701310197943229241e+00
-5.678694818795179344e+00,-8.149703676627627402e+00,2.466550159375231033e+00,9.254283490362608333e+00,8.409532740727058808e+00,1.316237603162744918e+01,9.655045653439842113e+00,-9.291010945565403745e+00,-4.581337981963336858e+00,3.687063602201305912e-01,0.000000000000000000e+00,-4.443126950695585720e+00,1.371508654887519896e+01
7.178368383522084173e+00,2.759915977009114840e+00,4.290045528335152625e+00,9.836221478264121743e+00,-9.391991624999311838e+00,-7.876257467380639810e+00,-8.246783334631174966e+00,7.913113625981601729e+00,1.228574647911102602e-01,9.553548173546717592e+00,-4.443126950695585720e+00,0.000000000000000000e+00,-9.275194003479924731e+00
-5.597409463579879230e+00,5.678882091405604626e+00,-1.244645887474223400e+01,-2.126766159442404103e+00,-5.320105221765942360e+00,3.831517063810494506e-01,4.034399319087384583e+00,-7.452320039277310570e+00,5.923132979487263583e+00,-9.701310197943229241e+00,1.371508654887519896e+01,-9.275194003479924731e+00,0.000000000000000000e+00
